episode,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
249,0.9600000000000005,-1.3014903961497053,0.9593493554105115,0.0,0.0766284851450525,1.5398211466328773,0.0,-1.55733614706243,0.3084822505877225,-6.696362961743007,-14.083596470398538,-9.885827056856273,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-84.20697966730958
250,0.9600000000000005,-1.2521145498128197,0.9929671473432539,0.0,0.08827925404846937,1.5256690626547273,0.0,-1.4532871386974975,0.3235561788068029,-6.674856883895648,-14.023531235596153,-10.008044576955069,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-84.31905964440712
251,0.9600000000000005,-1.1297448436468505,1.0868654024160138,0.0,0.0553507393813959,1.576840302495933,0.0,-1.138439548457566,0.39015855927486776,-6.709919619355031,-14.155156917391253,-9.971418510610059,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-84.47898161170247
252,0.9600000000000005,-1.7879435787429538,1.2962934856465564,0.0,1.2301109501355114,3.496750611517477,0.0,-0.9127040678690266,0.5843697255342477,-7.167365553826162,-14.578184552336992,-9.413169252213416,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-88.20525247964306
253,0.9000000000000005,-1.8167864539565424,1.2156300798917168,0.0,1.8652225944751706,4.302059308643592,0.0,-1.7748696618284714,1.026552111273728,-7.402022004194257,-14.4664072246148,-9.721862908327925,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.8773890127611
254,0.9600000000000005,-1.1981954122232115,1.4239481397895284,0.0,0.3336214787281664,1.6859045136097208,0.0,-1.3185519723175767,0.720805015740661,-7.026376771418783,-13.881971723368121,-10.91694838700465,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-86.7225686382961
255,0.9600000000000005,-1.000916925867279,1.5430135735894346,0.0,0.3649134773976286,1.7003917343845671,0.0,-0.9927706132887207,0.8975362750708197,-6.989327986760331,-13.779842906653288,-10.940129793999064,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-86.18325591779045
256,0.9000000000000005,-1.0258142610104235,1.4117916140437192,0.0,1.3894480850351751,3.2354251506984433,0.0,0.06155776781666769,0.9531541746540219,-7.015649916410086,-13.664338556444322,-11.626404228779585,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-78.39832406538204
257,0.9000000000000005,-0.9230176648803777,1.4385776169124183,0.0,1.3831138773134217,3.233826435809979,0.0,0.28919851267618446,1.0003485647031367,-6.898270256059195,-13.673070704962,-11.652238343103992,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-77.93300728697966
258,0.9000000000000005,-0.8745892181425003,1.4569619570375945,0.0,1.3809621554175857,3.2311861815835545,0.0,0.4081660846607952,1.0387075945401252,-6.8614856891740805,-13.808131882494463,-11.67195611462413,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-77.8721192568298
259,0.9000000000000005,-0.9171042492747069,1.403550875426237,0.0,1.083926640226526,3.151613310470564,0.0,0.2964352835005232,0.8357408022988105,-7.118586207476823,-13.726948674535565,-11.8478977523579,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-77.79023181605456
260,0.9000000000000005,-0.9399219034071387,1.3786881260192987,0.0,1.0742781136433708,3.0482804255502227,0.0,0.19020967072786044,0.8148535183009207,-6.9997056092961625,-13.694420255363982,-11.800787833034294,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-77.61248503294708
261,0.9000000000000005,-0.9841866493591839,1.3593058021440976,0.0,1.080795120451401,3.0813650596906346,0.0,0.11267973646126118,0.7664710324453463,-7.1294424999023915,-13.638729351477384,-12.252293198679569,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-77.72671126085422
262,0.9600000000000005,-0.9610598640065315,1.5914731238511328,0.0,0.6303273562355276,1.7520581689828632,0.0,-0.9255147581567231,1.1393925268745608,-6.607968752319431,-13.454329473677502,-10.48728637796092,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-85.42765192913441
263,0.9600000000000005,-0.824233404048156,1.4769533785076085,0.0,0.31973104850649925,2.384219068429829,0.0,0.19722913756871724,0.3365227678243258,-8.048402587042123,-13.67698661284146,-11.977853988429493,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-85.33059320702202
264,0.9000000000000005,-0.7802822961572049,1.504072338826939,0.0,1.1137624170574671,3.2895020120900273,0.0,0.6144017964178368,1.0777270898052727,-7.412390206697985,-13.549466479527512,-13.12261187927801,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-77.55551511429755
265,0.9000000000000005,-1.355147065686269,1.4439900419304894,0.0,2.076084337962845,3.950471139931606,0.0,-0.9341115938564418,1.1957411380785126,-7.614760346981629,-13.952449218280544,-10.540233247678414,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.03282966653677
266,0.9000000000000005,-1.3157082301099168,1.4741968984400182,0.0,2.0958893533828586,3.9249762077236348,0.0,-0.8255765175878716,1.2870897180944538,-7.336873160420241,-13.990700320986802,-10.121334952196452,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.74068865396399
267,0.9000000000000005,-1.2465316164626896,1.5258462342373542,0.0,1.7973990339243766,3.8409501879214822,0.0,-0.6016243237889323,1.4416108441751816,-7.2915225063507165,-14.3548574040416,-9.942831687376078,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.76979577232997
268,0.9000000000000005,-0.5106352538954662,1.8711786054799822,0.0,1.1948751712268209,2.553239802127136,0.0,0.46577170671069784,2.1747826687087497,-6.311280548701878,-14.392109988631239,-9.900652040206474,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-77.93965361153498
269,0.9000000000000005,-1.3494405938054423,1.806627545266085,0.0,2.1944651992744237,4.93034287701099,0.0,-2.123565492559795,2.110590531369612,-8.323043977944954,-14.58215125680963,-10.101567314985397,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.47821814813882
270,0.9000000000000005,-1.311806875240091,1.785677129800093,0.0,2.1122985988276106,4.857964122541457,0.0,-1.921298919462064,2.105522096703752,-8.184014107539697,-14.546670228516764,-10.017568422884697,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.13831195119764
271,0.9000000000000005,-1.3626096426002845,1.783047815631807,0.0,2.2299922902760745,5.104584171967229,0.0,-2.386882434683746,2.1296771882373067,-8.439285080130363,-14.103299381851162,-9.432948119964118,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.10731320570402
272,0.9000000000000005,-1.2659974904536515,1.7741165931193865,0.0,2.1377622020246108,4.610199734192797,0.0,-1.7022213244931517,2.0382833416706694,-8.00524622440513,-14.487466947350981,-10.870965387589692,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.89203332577561
273,0.9000000000000005,-1.2693866012013455,1.7985543206467705,0.0,2.105858836229224,4.836218042918201,0.0,-1.8986937019090186,2.132632576351256,-8.349635090385222,-14.558128839829834,-10.113898826198277,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.99064341796732
274,0.9000000000000005,-1.2444601987462973,1.8238894423172218,0.0,2.355839781710106,4.95295109312028,0.0,-1.9077151517425526,2.099335416538158,-8.21852495792347,-14.793690501986873,-9.730140189616602,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.35403002121885
275,0.9000000000000005,-0.9426756733388919,1.7671579840419753,0.0,1.8125261925683986,4.341050445818871,0.0,-0.3731584039807739,2.0367060618008925,-7.5009009946669245,-14.55374926537616,-9.955562311954855,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.07996875342556
276,0.9000000000000005,-1.424012013820174,1.5440722423576938,0.0,2.167077856791664,4.65759668699739,0.0,-1.9188426119042274,1.3471672419008782,-7.98951706883981,-14.221125582253732,-9.531051693942628,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.12100012147957
277,0.9000000000000005,-1.3013224102060348,1.8108028496334239,0.0,2.3275372860449792,4.553462084897713,0.0,-1.625986737987008,1.999698267789906,-7.808640508157761,-14.43240040743685,-10.094000172908308,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.58551422784163
278,0.9000000000000005,-0.9791427598706061,1.7955129267293568,0.0,2.153691899202258,4.273516227655733,0.0,-0.3226558463460709,2.0246007093064198,-7.0956089711222665,-14.59450332479444,-9.500556832808932,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.54614993064322
279,0.9000000000000005,-0.8269516000094844,1.8514798985571521,0.0,2.445696624082265,3.8186976629699743,0.0,0.2249820526740375,2.2797004626612716,-6.5180141440995145,-14.573856265759922,-10.140401493701324,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.46770838628308
280,0.9000000000000005,-0.8573709624662385,1.8502713504945345,0.0,2.234142457682884,3.8466141310902966,0.0,0.10354146913536721,2.230022453655146,-6.7936794753836685,-14.522702712402213,-10.424441976939782,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.59305492329204
281,0.9000000000000005,-0.7375310335072947,1.7757327400474094,0.0,1.4519422665682677,2.6893300571810848,0.0,0.21204590437368737,2.011831500306224,-6.566033089804388,-14.42862709277124,-10.038443164625235,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.3420777235594
282,0.9000000000000005,-1.2910360082682124,1.6012067975981956,0.0,2.1881055276391024,4.2716847101907,0.0,-1.2631102458862342,1.3997016176233166,-7.621981467546069,-13.991977113524364,-10.651723394453986,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.09827501815923
283,0.9000000000000005,-1.074669636284445,1.7797877672185198,0.0,2.507630599079377,4.382629946642648,0.0,-0.7439643299920988,1.8064556897121768,-7.182458085073235,-14.027740693187717,-10.259060106013193,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.53159170397993
284,0.9000000000000005,-0.9963600964236599,1.8002836799089652,0.0,2.286378761535863,4.294402130241718,0.0,-0.3786828201593824,2.0176036280221257,-6.994943223948232,-14.566520977463904,-9.94385913758339,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.43163696079252
285,0.9000000000000005,-1.0950313628948058,1.767928622113943,0.0,2.533893691670027,4.389453808019923,0.0,-0.7753636264425896,1.754808170551556,-6.96900561328636,-13.88353232471427,-10.2748036968003,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-79.10185572603945
286,0.9000000000000005,-1.4535077976254427,1.6144011768012572,0.0,2.467732695468932,4.576595188541583,0.0,-1.9216466812534612,1.320721597610031,-7.551504804044476,-13.792333938306024,-10.045345243891893,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.16496051111272
287,0.9600000000000005,-1.0692209624121845,1.9423595063277321,0.0,1.3987014431313378,2.608093952938262,0.0,-0.2737126572241015,1.9016229504857263,-6.164908718024386,-14.108830341214146,-10.455187932736465,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-88.01180242768804
288,0.9600000000000005,-1.0687767387848544,2.01491960489504,0.0,1.76721130898631,2.5599385538807695,0.0,-0.2904750019134984,2.4911257666326327,-5.937952696466649,-14.30312522032575,-10.492629888989246,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-88.10530865845668
289,0.9600000000000005,-1.0567988398644559,2.055605514074641,0.0,1.7689594050817732,2.571145969670237,0.0,-0.1923218126725918,2.6295885920996795,-5.861364677144632,-14.26368458980635,-10.141721795118986,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-88.13347970210866
290,0.9600000000000005,-0.9559447210688959,2.126227793165366,0.0,1.8190039343578448,2.537881588932372,0.0,-0.022573080538044223,2.849888327090748,-5.75823819216816,-14.256496146708201,-10.138040760198042,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-87.65126197124346
291,0.9600000000000005,-1.5829637919149955,1.6457830856336952,0.0,1.800541596663999,3.6386706228044563,0.0,-1.1215812822915816,0.9417913484818242,-7.112426819509761,-13.326750597600084,-10.335143565476075,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-88.3830646718396
292,0.9600000000000005,-1.5315768652906419,1.5785371204291654,0.0,1.7953961224686115,3.486496277895654,0.0,-0.875845582246698,0.700003056460713,-7.021128563861506,-13.109402139784356,-10.464911388259031,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-88.11399909381564
293,0.9600000000000005,-0.5270497193320287,1.8930674166439427,0.0,0.4248862238007858,1.5283570034321379,0.0,-0.2147541162191677,1.8385500553570595,-6.402210139362827,-13.410226642557737,-10.743803326884711,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-85.02385464076347
294,0.9600000000000005,-0.5246198818203094,1.772355337242001,0.0,0.2059596978668221,1.5724345334753425,0.0,-0.21135578805790822,1.3274673002349422,-6.694341792622229,-13.14374420072663,-10.942094853860189,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-84.52068288834062
295,0.9600000000000005,-0.4675183800630202,1.7903983021940102,0.0,0.25353049216697343,1.5673669431565251,0.0,-0.12114394133571707,1.370495734780336,-6.557119932640142,-12.907329174488796,-10.97775201159024,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-83.93652599958028
296,1.0200000000000005,-0.5653004273063779,1.8260008962019547,0.0,5.831411055193245,1.0738448510805227,0.0,-0.9195662566757931,1.3330680638619754,-6.8531600901446375,-12.491656466011385,-11.767869252642198,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-91.62277960616476
297,1.0200000000000005,-0.5551421387130756,1.775283829526731,0.0,5.85534922774918,0.9719087609671178,0.0,-0.9188109889503093,1.3520961672472673,-6.453191311362105,-12.182912554928514,-11.410032435791969,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-90.18416808188948
298,1.0800000000000005,-0.4465778219421769,2.359082693349467,0.0,6.143611549433841,0.5633601480296795,0.0,-0.8838025228626532,3.024578583434463,-6.134769469053678,-12.071485774963651,-10.861392025895137,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-97.9299241661249
299,1.1400000000000006,-0.9640546137507485,2.48949354132748,0.0,0.15408445942934623,0.8917561122735789,0.0,-1.1975276795819827,2.644829932278354,-5.72757031196967,-12.050230668024394,-10.626798192386685,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-108.28955506038496
300,1.0800000000000005,-0.40172150547721064,2.328808646628782,0.0,0.17608003331377375,0.5832415330006429,0.0,-0.7111385857340646,3.240622194890943,-5.871780650772106,-11.662948641482556,-10.283791815346294,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-96.15769368073155
301,1.1400000000000006,-0.36070873553600896,2.5556485770185766,0.0,5.958033384147573,0.10542264135708024,0.0,-0.7870501486997621,3.4821289737040853,-5.933966636785947,-11.441636042435894,-11.180805015657354,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-103.46937918784366
302,1.1400000000000006,-0.35512319273219645,2.4739305197003416,0.0,6.103948190391774,0.10845141979781392,0.0,-0.792567005328886,3.5327201793612666,-5.822250584553682,-11.380164641858372,-10.855494120423387,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-101.6086847309499
303,1.1400000000000006,-0.38877458522670544,1.8189679377895347,0.0,4.792835215611635,5.903467916868735,0.0,-0.8759007914725551,0.8249569263421412,-5.70321156543902,-11.564795326877453,-9.934786014782215,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-98.75888363662482
304,1.2000000000000006,-0.31950347492906167,1.7776778943674012,0.0,4.110361353847569,5.721476857645754,0.0,-0.309021221312472,0.029988575535719875,-6.207841210441291,-11.880970535479422,-11.767765162685343,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-104.42029450762683
305,1.2000000000000006,-0.4928330386888921,1.7084676245096986,0.0,4.061036156626852,5.823141812594187,0.0,-0.7457694517520895,-0.2003904172500699,-5.852890671359891,-13.206249213192057,-14.01222029123448,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-104.21210114438911
306,1.2600000000000007,-1.2729101080226632,1.435242583928021,0.0,4.7440517966685825,6.125487139486667,0.0,-1.9810023781680746,-0.4743583214724243,-6.1819330962419095,-12.184020333450999,-10.05520940651362,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-115.32438759157857
307,1.2600000000000007,-1.4809021743898416,1.319805280328772,0.0,4.466943021638116,5.946088746207536,0.0,-2.271862918266497,-0.8623524976886903,-5.980751308235419,-11.016131726716642,-10.12735532060826,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-114.87889402772525
308,1.1400000000000006,-1.4805663596862375,0.3014978967058028,0.0,5.166860546683942,1.9237259914470073,0.0,-0.9698641853065599,-1.327139126127495,-8.293450107901196,-13.368940707787852,-7.912231277237821,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-97.48541349028616
309,1.1400000000000006,-1.6331659608551294,0.1390731959978513,0.0,5.422470148432865,2.285417806032193,0.0,-0.8401551891939204,-1.5429779767099423,-8.388914685738124,-13.39836943655749,-7.389535413727835,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-97.17345134530288
310,1.1400000000000006,-1.6919451368576839,0.07248716543525416,0.0,5.454391754481328,2.224238126303666,0.0,-0.9466761630944583,-1.7650417223624473,-8.020564609581209,-11.554786764831258,-6.870747326069776,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-96.61628909216766
311,1.2000000000000006,-1.9799760230034464,-0.058833209547304484,0.0,4.907992898183011,1.8426293131719582,0.0,-2.331523852615355,-1.6228663049936376,-8.653588975727965,-12.561034506541626,-8.478607251438083,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-105.30120330794848
312,1.2600000000000007,-2.405651848950159,-0.11508303783765557,0.0,4.770732305036642,1.182929005311438,0.0,-3.4351218633846288,-2.2882905123233948,-7.4405591625231775,-12.192409579473704,-8.153261781393127,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-114.2167579249529
313,1.2600000000000007,-2.533374196747346,0.9404092013162189,0.0,5.305573828273296,0.20539610027462096,0.0,-3.3638292664710705,-0.21147016745528555,-5.351987107298181,-12.764564918627315,-9.152424215998606,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-119.31653314323421
314,1.2600000000000007,-1.4273333327826523,0.7329817159190575,0.0,3.5851979501049094,4.215909140349114,0.0,0.17499541382868605,-0.4778578043351196,-5.545177716830566,-11.834668569880325,-11.605080034766512,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-111.48864684128199
315,1.1400000000000006,-1.9164098802889944,1.8426493949796643,0.0,5.928365499184666,5.926458883687097,0.0,-2.4282887319146327,3.625840231162195,-5.365604958547465,-10.571330310700501,-12.370186864014643,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-104.80398738835473
316,1.1400000000000006,-1.8238224042223121,1.5419693432328623,0.0,6.042389984361037,6.020697444999755,0.0,-2.353745404215932,3.0704023376215863,-5.1453611327048465,-10.187767291070067,-11.812509068083122,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-102.23585867403571
317,1.1400000000000006,-1.813381632732569,1.5400631057911347,0.0,6.091830192135228,5.9660007764118905,0.0,-2.6361836225799062,3.2760022773562594,-5.686166071095588,-11.16084102577211,-10.142401460229925,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-101.838609509
318,1.2600000000000007,-1.7394519112378477,-0.25631999674955813,0.0,3.9345249244845686,6.169764992329191,0.0,-3.23887381276476,-2.4667857236659048,-6.22235420647868,-12.3527488588778,-8.080494223030513,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-104.62922140250065
319,1.3200000000000007,-1.7550911421752553,-0.278890026346145,0.0,3.4190276261688233,5.448179976723743,0.0,-2.4174025819130662,-2.692681473931021,-6.707943162299852,-12.98671450846028,-7.962764428132333,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-109.89110814870065
320,1.2600000000000007,-2.5258015223405117,2.9419897965899375,0.0,2.4833383051053612,0.5538883275427215,0.0,-3.059865469850307,5.410972603194507,-7.074841319721395,-9.177361061538605,-10.094502843280335,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-125.09016706445425
321,1.2600000000000007,-2.368826058016805,2.2531773134880466,0.0,0.6249081125590346,0.4781271835669587,0.0,-3.063695948792334,3.665873893700912,-5.55262673542802,-10.498079282433253,-9.845604294450867,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-121.19171521921537
322,1.0800000000000005,-1.3241768395952245,1.102804126412891,0.0,3.8439761184778973,0.8181890660189861,0.0,-2.350026740771686,2.367800020966004,-9.473294744140821,-9.470527120768423,-10.764167107223736,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-89.13388372511
323,1.0800000000000005,-1.4557664842634965,1.0148512623874848,0.0,3.876520106695466,0.9857016671046193,0.0,-2.368907851978743,2.4817500673549673,-9.596272499906604,-9.575665490104262,-10.591201352572462,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-90.19190953061809
324,1.0800000000000005,-1.4252198920489185,1.1797832508762378,0.0,2.919611580981311,0.690295704850505,0.0,-2.473355053065288,2.965224538512615,-8.688452241464608,-9.973621412554078,-10.217744722842273,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-89.78480204637452
325,1.1400000000000006,-1.898927335619162,2.29383097547652,0.0,2.7136308939670872,1.0085801870259887,0.0,-2.3615914464444994,4.989929867387088,-7.179482695235175,-8.638881205322111,-10.357379574800321,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-105.63193902771046
326,1.0800000000000005,-1.6613023010373507,2.0354086405139737,0.0,4.255917219875677,1.6218943305163123,0.0,-1.693867423463155,4.775517532546656,-8.045841428051594,-7.101206164118,-10.281398546526123,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-95.19538078518335
327,1.2600000000000007,-1.66363721394571,0.556460183211886,0.0,6.20389500828097,5.558847581456675,0.0,-2.334350713669548,2.0781745625818258,-5.314514470102067,-9.749218911531937,-7.037143949074162,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-102.39309682833186
328,1.3200000000000007,-2.1573839054582216,0.10641500710874494,0.0,4.672221423571244,6.141260298114172,0.0,-3.4699755042588403,-0.22566738773994732,-5.22038296768001,-11.780899598560888,-8.079744149705313,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-111.84391155772394
329,1.0800000000000005,-1.4129355882320276,0.9538914359182243,0.0,3.4983236135408955,1.0207300347156156,0.0,-2.13934871360978,2.8957406200016638,-8.88291482617799,-7.899466688464479,-10.966824397957984,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-89.83084622351015
330,1.2600000000000007,-2.289916883918442,1.4362443535491287,0.0,1.8463313047562249,5.700826000042799,0.0,-2.7213634258123354,3.6070113961876578,-7.936255152402664,-9.270993317379002,-9.710249863250745,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-113.67780357517637
331,1.2600000000000007,-2.3903111958989642,1.1949721027035893,0.0,2.547096737521626,5.62578694285461,0.0,-2.840481109666054,2.70930328793153,-8.783460302479916,-8.944240270448118,-9.8257769507542,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-113.17588753057427
332,1.1400000000000006,-1.731847557526029,0.1928262711122617,0.0,1.7007947554020157,5.690528606938138,0.0,-2.5768944064194073,1.8335178719389769,-7.5802470146975365,-9.473505076735442,-10.09542387282619,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-91.92912064247835
333,1.1400000000000006,-1.7523523922934208,0.7082633238415506,0.0,1.8078548309797995,5.437640483923287,0.0,-2.2071039427945816,2.5785172473886897,-8.046907154930521,-8.8829603575332,-10.626086511447937,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-95.71517096002533
334,1.0800000000000005,-1.908538481393122,0.8034794888537553,0.0,3.066027897939289,6.134753283157606,0.0,-2.8052978232771215,2.077188751347185,-8.150065182531648,-7.17021458822568,-11.829281934440361,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-91.77987236181482
335,1.0800000000000005,-1.9556605892490782,0.7433845451282074,0.0,2.513717366533573,6.076677345977969,0.0,-2.83450060210655,2.2030824211791655,-7.58433919307429,-8.030774024012036,-11.359601065517046,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-91.84994620326923
336,1.0800000000000005,-1.905532161250984,0.9252035240374642,0.0,3.0081417906052828,6.236404187225494,0.0,-2.822305154748051,2.415466681413969,-8.546002169615805,-7.004241822930751,-11.742997913797732,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-93.47314729330643
337,1.0200000000000005,-1.8164857423342606,0.18145488568059454,0.0,3.461508320915204,0.3049714469411713,0.0,-3.0078614378053343,1.092629203684834,-7.483666525983123,-6.777579539732937,-11.39084572379719,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-83.75243399174744
338,1.0200000000000005,-1.890174806776174,0.07818802094734782,0.0,3.637514442975064,0.3225486796728223,0.0,-3.1501215508712392,0.8623396286608932,-7.611154662589974,-6.511637089758305,-11.416659578682891,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-84.47269846145062
339,0.9600000000000005,-1.7835714986804125,0.5685678155688432,0.0,4.127678109605444,0.9896109492051401,0.0,-2.6020171112722106,2.121212460354421,-7.5606573544296705,-5.2809771802394625,-12.54249441199258,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-80.46111532064842
340,0.9600000000000005,-1.8096060039130413,0.5862145204762449,0.0,4.122526298348429,0.9059570518688602,0.0,-2.7064445355653644,2.098769479156884,-7.786237174254283,-5.180563012934528,-12.651080295160499,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-81.11779703981642
341,0.9600000000000005,-1.7183543672777668,0.4982242709226237,0.0,5.7086653432698675,3.853524615141115,0.0,-0.3364189311496641,1.2240215885111296,-7.993433363747684,-6.618592771370141,-7.940353730754917,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-81.24545662014401
342,0.9600000000000005,-1.730329252391699,0.4874909748420317,0.0,5.3122988541176,3.7567833805805115,0.0,-0.2728142129333535,1.383409337237442,-7.834117712278375,-7.45842028390056,-9.09593184787458,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-81.49440154800867
343,0.9600000000000005,-1.8308864327721912,0.4804221880771326,0.0,5.748337158453452,4.411315847383307,0.0,-0.3761004357353108,1.1660949254371487,-7.0487362346315905,-8.607979962903853,-7.5284249526251195,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-81.81072631269528
