time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.007534371504337195,0.08014055995417405,11.908465499159247,0.03547485851878829,6.2815370643795205,0.0,0.04860730812806694,0.22995125202722805,3.14126613848174,0.04552197817082972,0.03518841222350207,0.0,443.531369953283,442.61661653749775,442.3973694963796,443.6802369227556
1.2600000000000007,0.010476331266000847,0.09468948667981049,12.100189561036213,0.03794947491659517,0.0010158905751822545,0.0,0.04920642206826968,0.25527175054238893,3.2492224863247015,0.030910308535668875,0.058353528256903035,0.0,448.3596757436899,450.2388499434089,449.14915596341285,447.9633969794833
1.3200000000000007,0.013392644839365355,0.11081841965156289,12.298715340520832,0.03980379328407224,0.005001434454002585,0.0,0.047608263745822034,0.28253941329386295,3.367949647370234,0.030895301383746344,0.07900827197301286,0.0,452.3013782400069,453.9649098716417,452.7098421194011,452.70893964607933
1.3800000000000008,0.016107268973931468,0.12873902084073044,12.507228047516676,0.04248348183506945,0.009681307620411417,0.0,0.04232260537752329,0.31506644133664896,3.581809704058663,0.06338915285067191,0.07589772277077513,0.0,481.92278583198294,481.69193426376034,481.1075969230846,483.56250017813136
1.4400000000000008,0.018424881052784073,0.14855080944554164,12.725512623092968,0.04619676992631039,0.014092269663150248,0.0,0.034468553539506515,0.3457000628678732,3.693959423480616,0.058704654388590946,0.06827074654578127,0.0,452.89407293939763,452.2842664589541,453.6856861276608,453.31205427085945
1.5000000000000009,0.020163252082873815,0.17032823596931143,12.951606671004987,0.049582766249478105,0.018682793251698193,0.0,0.023005975390810948,0.3805668602789464,3.84199110845809,0.05145441726238357,0.08929361462537935,0.0,462.6805525945741,464.3370320609714,466.3138075354683,465.74907465658185
1.560000000000001,0.021082604640274172,0.19433397408399744,13.187835522403619,0.05292224816258173,0.02427730886157775,0.0,0.007018916890119741,0.4199608719088332,4.031614843820751,0.0629592280813088,0.10015092380059461,0.0,478.4262150704273,479.2588189769457,477.0466824482974,477.9262489876699
1.620000000000001,0.020931430618922685,0.22073720770935565,13.434558962354838,0.057134535101381445,0.030343631750519684,0.0,-0.012713997935809114,0.46055945456800806,4.191873949204504,0.08174766584061352,0.10294761893280156,0.0,471.2028560810012,471.42721773682473,469.7561282162691,471.2142670345964
1.680000000000001,0.01957501158019419,0.24946103626117125,13.687212319215694,0.06184578370486005,0.036305875445282965,0.0,-0.03306076768255288,0.4973373946645699,4.229709086255393,0.07113233998515511,0.09104202998611866,0.0,434.96576905593463,433.97617041170406,434.6350885566533,433.7494679090709
1.740000000000001,0.0169281709780425,0.28040984036094474,13.94104499528819,0.06560653980172759,0.04197031207178892,0.0,-0.05565468987039614,0.5346458247155084,4.231319748967946,0.034757787294080245,0.10040288130113864,0.0,422.20292402013564,423.017890439323,424.777765526527,421.64935205193336
